Name,Year,Total_sum,Female_count,Male_count,Female_percentage,Male_percentage,Gender
Malinda,1914,86,86,0,100.0,0.0,Female
Modena,1914,32,32,0,100.0,0.0,Female
Macie,1914,59,59,0,100.0,0.0,Female
Doll,1914,10,10,0,100.0,0.0,Female
Tecla,1914,7,7,0,100.0,0.0,Female
Leanor,1914,9,9,0,100.0,0.0,Female
Rilla,1914,56,56,0,100.0,0.0,Female
Jeannette,1914,699,699,0,100.0,0.0,Female
Earsie,1914,7,7,0,100.0,0.0,Female
Felicie,1914,5,5,0,100.0,0.0,Female
Nova,1914,47,47,0,100.0,0.0,Female
Idella,1914,118,118,0,100.0,0.0,Female
Armine,1914,7,7,0,100.0,0.0,Female
Aldonia,1914,10,10,0,100.0,0.0,Female
Chanie,1914,5,5,0,100.0,0.0,Female
Jeannine,1914,13,13,0,100.0,0.0,Female
Bebe,1914,8,8,0,100.0,0.0,Female
Lea,1914,62,56,6,90.32258064516128,9.67741935483871,Female
Gloria,1914,192,192,0,100.0,0.0,Female
Odessa,1914,270,264,6,97.77777777777776,2.2222222222222223,Female
Asako,1914,5,5,0,100.0,0.0,Female
Mozell,1914,72,67,5,93.05555555555556,6.944444444444445,Female
Louine,1914,5,5,0,100.0,0.0,Female
Rosina,1914,84,84,0,100.0,0.0,Female
Kazue,1914,6,6,0,100.0,0.0,Female
Hatsuko,1914,5,5,0,100.0,0.0,Female
Cathryn,1914,102,102,0,100.0,0.0,Female
Portia,1914,27,27,0,100.0,0.0,Female
Enis,1914,16,16,0,100.0,0.0,Female
Eureka,1914,5,5,0,100.0,0.0,Female
Glennie,1914,38,33,5,86.8421052631579,13.157894736842104,Female
Stella,1914,2777,2771,6,99.78393950306086,0.2160604969391429,Female
Marcia,1914,132,132,0,100.0,0.0,Female
Rachelle,1914,6,6,0,100.0,0.0,Female
Sofie,1914,9,9,0,100.0,0.0,Female
Mary,1914,45473,45346,127,99.72071339036351,0.2792866096364876,Female
Lillan,1914,5,5,0,100.0,0.0,Female
Pearleen,1914,5,5,0,100.0,0.0,Female
Mandie,1914,13,13,0,100.0,0.0,Female
Mardelle,1914,11,11,0,100.0,0.0,Female
Alzina,1914,8,8,0,100.0,0.0,Female
Nancye,1914,6,6,0,100.0,0.0,Female
Leeta,1914,12,12,0,100.0,0.0,Female
Neda,1914,8,8,0,100.0,0.0,Female
Vitina,1914,6,6,0,100.0,0.0,Female
Jenie,1914,5,5,0,100.0,0.0,Female
Elda,1914,155,155,0,100.0,0.0,Female
Everlyn,1914,10,10,0,100.0,0.0,Female
Astrid,1914,50,50,0,100.0,0.0,Female
Armelia,1914,8,8,0,100.0,0.0,Female
Arnette,1914,5,5,0,100.0,0.0,Female
Chloe,1914,68,68,0,100.0,0.0,Female
Italia,1914,14,14,0,100.0,0.0,Female
Maybell,1914,52,52,0,100.0,0.0,Female
Oline,1914,15,15,0,100.0,0.0,Female
Ednamae,1914,19,19,0,100.0,0.0,Female
Leontina,1914,5,5,0,100.0,0.0,Female
Carmie,1914,10,10,0,100.0,0.0,Female
Kattie,1914,57,57,0,100.0,0.0,Female
Attie,1914,8,8,0,100.0,0.0,Female
Saddie,1914,9,9,0,100.0,0.0,Female
Savanah,1914,6,6,0,100.0,0.0,Female
Blannie,1914,8,8,0,100.0,0.0,Female
Adrienne,1914,68,68,0,100.0,0.0,Female
Adlena,1914,6,6,0,100.0,0.0,Female
Katheleen,1914,9,9,0,100.0,0.0,Female
Naomi,1914,1128,1128,0,100.0,0.0,Female
Angie,1914,151,151,0,100.0,0.0,Female
Madora,1914,13,13,0,100.0,0.0,Female
Thais,1914,16,16,0,100.0,0.0,Female
Mitzie,1914,7,7,0,100.0,0.0,Female
Angeline,1914,632,632,0,100.0,0.0,Female
Dera,1914,8,8,0,100.0,0.0,Female
Lura,1914,156,156,0,100.0,0.0,Female
Bettina,1914,32,32,0,100.0,0.0,Female
Adelia,1914,46,46,0,100.0,0.0,Female
Gladys,1914,6260,6227,33,99.47284345047925,0.5271565495207668,Female
Rosetta,1914,278,278,0,100.0,0.0,Female
Feliciana,1914,9,9,0,100.0,0.0,Female
Genora,1914,6,6,0,100.0,0.0,Female
Noemie,1914,5,5,0,100.0,0.0,Female
Mabelle,1914,45,45,0,100.0,0.0,Female
Valentina,1914,22,22,0,100.0,0.0,Female
Etta,1914,581,581,0,100.0,0.0,Female
Ernestine,1914,473,473,0,100.0,0.0,Female
Allice,1914,7,7,0,100.0,0.0,Female
Kathrin,1914,6,6,0,100.0,0.0,Female
Madelene,1914,42,42,0,100.0,0.0,Female
Leola,1914,567,567,0,100.0,0.0,Female
Carline,1914,9,9,0,100.0,0.0,Female
Princella,1914,6,6,0,100.0,0.0,Female
Florance,1914,35,35,0,100.0,0.0,Female
Mayola,1914,23,23,0,100.0,0.0,Female
Laurentina,1914,5,5,0,100.0,0.0,Female
Statia,1914,10,10,0,100.0,0.0,Female
Cecillia,1914,5,5,0,100.0,0.0,Female
Fernanda,1914,9,9,0,100.0,0.0,Female
Margarett,1914,56,56,0,100.0,0.0,Female
Iva,1914,628,618,10,98.40764331210192,1.5923566878980893,Female
Borghild,1914,30,30,0,100.0,0.0,Female
Robertine,1914,7,7,0,100.0,0.0,Female
Gwen,1914,76,76,0,100.0,0.0,Female
Lillie,1914,2299,2287,12,99.4780339277947,0.5219660722053067,Female
Lizzie,1914,556,551,5,99.10071942446042,0.8992805755395683,Female
Lovella,1914,12,12,0,100.0,0.0,Female
Murlene,1914,5,5,0,100.0,0.0,Female
Lotta,1914,10,10,0,100.0,0.0,Female
Zennie,1914,6,6,0,100.0,0.0,Female
Ardeth,1914,6,6,0,100.0,0.0,Female
Viena,1914,6,6,0,100.0,0.0,Female
Ever,1914,10,10,0,100.0,0.0,Female
Annelle,1914,7,7,0,100.0,0.0,Female
Lucila,1914,6,6,0,100.0,0.0,Female
Selina,1914,17,17,0,100.0,0.0,Female
Francine,1914,29,29,0,100.0,0.0,Female
Yuriko,1914,7,7,0,100.0,0.0,Female
Lassie,1914,16,16,0,100.0,0.0,Female
Izora,1914,26,26,0,100.0,0.0,Female
Clarinda,1914,12,12,0,100.0,0.0,Female
Ermine,1914,18,18,0,100.0,0.0,Female
Tinie,1914,7,7,0,100.0,0.0,Female
Ezra,1914,107,0,107,0.0,100.0,Male
Maximo,1914,6,0,6,0.0,100.0,Male
Jame,1914,13,0,13,0.0,100.0,Male
Edward,1914,12367,48,12319,0.388129700008086,99.6118702999919,Male
Underwood,1914,5,0,5,0.0,100.0,Male
Ygnacio,1914,9,0,9,0.0,100.0,Male
Corliss,1914,10,0,10,0.0,100.0,Male
Meyer,1914,186,0,186,0.0,100.0,Male
Monroe,1914,251,0,251,0.0,100.0,Male
Elston,1914,14,0,14,0.0,100.0,Male
Dewey,1914,212,7,205,3.30188679245283,96.69811320754717,Male
Erle,1914,18,0,18,0.0,100.0,Male
Eusebio,1914,9,0,9,0.0,100.0,Male
Enoch,1914,76,0,76,0.0,100.0,Male
Earley,1914,5,0,5,0.0,100.0,Male
Champ,1914,18,0,18,0.0,100.0,Male
Miguel,1914,68,0,68,0.0,100.0,Male
Elpidio,1914,5,0,5,0.0,100.0,Male
Milfred,1914,14,0,14,0.0,100.0,Male
Selman,1914,5,0,5,0.0,100.0,Male
Seldon,1914,24,0,24,0.0,100.0,Male
Dugan,1914,5,0,5,0.0,100.0,Male
Bilbo,1914,12,0,12,0.0,100.0,Male
Elra,1914,5,0,5,0.0,100.0,Male
Vaughn,1914,92,7,85,7.608695652173914,92.3913043478261,Male
Aron,1914,48,0,48,0.0,100.0,Male
Alf,1914,27,0,27,0.0,100.0,Male
Irvine,1914,26,0,26,0.0,100.0,Male
Dellis,1914,5,0,5,0.0,100.0,Male
Tyrus,1914,30,0,30,0.0,100.0,Male
Benton,1914,58,0,58,0.0,100.0,Male
Normand,1914,29,0,29,0.0,100.0,Male
Hillory,1914,5,0,5,0.0,100.0,Male
Nat,1914,42,0,42,0.0,100.0,Male
Orien,1914,6,0,6,0.0,100.0,Male
Isidro,1914,17,0,17,0.0,100.0,Male
Author,1914,19,0,19,0.0,100.0,Male
Royce,1914,77,0,77,0.0,100.0,Male
Milburn,1914,40,0,40,0.0,100.0,Male
Anders,1914,6,0,6,0.0,100.0,Male
Orvil,1914,41,0,41,0.0,100.0,Male
Colonel,1914,21,0,21,0.0,100.0,Male
Nicolas,1914,43,0,43,0.0,100.0,Male
Andrew,1914,2977,12,2965,0.4030903594222371,99.59690964057776,Male
Emmit,1914,24,0,24,0.0,100.0,Male
Hewitt,1914,20,0,20,0.0,100.0,Male
Scott,1914,143,5,138,3.4965034965034967,96.5034965034965,Male
Verner,1914,54,0,54,0.0,100.0,Male
Rapheal,1914,6,0,6,0.0,100.0,Male
Worley,1914,10,0,10,0.0,100.0,Male
Amando,1914,6,0,6,0.0,100.0,Male
Finis,1914,36,5,31,13.88888888888889,86.11111111111111,Male
Rudolf,1914,39,0,39,0.0,100.0,Male
Burnie,1914,9,0,9,0.0,100.0,Male
Asa,1914,73,0,73,0.0,100.0,Male
Guss,1914,24,0,24,0.0,100.0,Male
Lars,1914,16,0,16,0.0,100.0,Male
Koichi,1914,5,0,5,0.0,100.0,Male
Damon,1914,29,0,29,0.0,100.0,Male
Talbert,1914,12,0,12,0.0,100.0,Male
Calip,1914,9,0,9,0.0,100.0,Male
Strother,1914,5,0,5,0.0,100.0,Male
Hyman,1914,336,0,336,0.0,100.0,Male
Malachy,1914,5,0,5,0.0,100.0,Male
Levon,1914,6,0,6,0.0,100.0,Male
Gorman,1914,19,0,19,0.0,100.0,Male
Ernesto,1914,36,0,36,0.0,100.0,Male
Horacio,1914,6,0,6,0.0,100.0,Male
Wright,1914,28,0,28,0.0,100.0,Male
Herb,1914,7,0,7,0.0,100.0,Male
Valentine,1914,142,19,123,13.380281690140844,86.61971830985915,Male
Simon,1914,274,0,274,0.0,100.0,Male
Fermin,1914,18,0,18,0.0,100.0,Male
Sim,1914,30,0,30,0.0,100.0,Male
Forbes,1914,6,0,6,0.0,100.0,Male
Faustin,1914,5,0,5,0.0,100.0,Male
Willard,1914,1330,28,1302,2.1052631578947367,97.89473684210527,Male
Joaquin,1914,28,0,28,0.0,100.0,Male
Lurie,1914,5,0,5,0.0,100.0,Male
Helge,1914,6,0,6,0.0,100.0,Male
Willaim,1914,6,0,6,0.0,100.0,Male
Walt,1914,7,0,7,0.0,100.0,Male
Gordon,1914,1362,7,1355,0.5139500734214391,99.48604992657856,Male
Tomas,1914,62,0,62,0.0,100.0,Male
Pius,1914,9,0,9,0.0,100.0,Male
West,1914,19,0,19,0.0,100.0,Male
Godfrey,1914,39,0,39,0.0,100.0,Male
Donald,1914,4854,19,4835,0.3914297486608982,99.6085702513391,Male
Sulo,1914,16,0,16,0.0,100.0,Male
Ulrich,1914,7,0,7,0.0,100.0,Male
Stefan,1914,8,0,8,0.0,100.0,Male
Junior,1914,96,0,96,0.0,100.0,Male
Rowland,1914,50,0,50,0.0,100.0,Male
Job,1914,6,0,6,0.0,100.0,Male
Nolan,1914,108,0,108,0.0,100.0,Male
Leeroy,1914,35,0,35,0.0,100.0,Male
Harold,1914,7601,38,7563,0.4999342191816867,99.50006578081832,Male
Minoru,1914,13,0,13,0.0,100.0,Male
Christopher,1914,200,0,200,0.0,100.0,Male
Wilhelm,1914,26,0,26,0.0,100.0,Male
Oden,1914,13,0,13,0.0,100.0,Male
Billy,1914,162,20,142,12.34567901234568,87.65432098765432,Male
Fernand,1914,23,0,23,0.0,100.0,Male
Finas,1914,6,0,6,0.0,100.0,Male
Cipriano,1914,5,0,5,0.0,100.0,Male
Hamp,1914,17,0,17,0.0,100.0,Male
Arbie,1914,12,0,12,0.0,100.0,Male
Pryor,1914,5,0,5,0.0,100.0,Male
Wynn,1914,6,0,6,0.0,100.0,Male
James,1914,26370,107,26263,0.4057641259006446,99.59423587409935,Male
Jethro,1914,26,0,26,0.0,100.0,Male
Elgar,1914,7,0,7,0.0,100.0,Male
Albertus,1914,16,0,16,0.0,100.0,Male
Sims,1914,5,0,5,0.0,100.0,Male
Ferdinand,1914,204,0,204,0.0,100.0,Male
Dixon,1914,18,0,18,0.0,100.0,Male
Randall,1914,111,0,111,0.0,100.0,Male
Holbert,1914,9,0,9,0.0,100.0,Male
Lelan,1914,8,0,8,0.0,100.0,Male
Elias,1914,111,0,111,0.0,100.0,Male
Ivar,1914,10,0,10,0.0,100.0,Male
Trenton,1914,7,0,7,0.0,100.0,Male
Edmond,1914,269,0,269,0.0,100.0,Male
Byrl,1914,5,0,5,0.0,100.0,Male
Gorge,1914,9,0,9,0.0,100.0,Male
Ulyses,1914,14,0,14,0.0,100.0,Male
Reinholdt,1914,6,0,6,0.0,100.0,Male
Federico,1914,19,0,19,0.0,100.0,Male
Victoriano,1914,10,0,10,0.0,100.0,Male
Emil,1914,689,5,684,0.7256894049346879,99.2743105950653,Male
Silverio,1914,5,0,5,0.0,100.0,Male
Osker,1914,9,0,9,0.0,100.0,Male
Leamon,1914,36,0,36,0.0,100.0,Male
Dominic,1914,362,0,362,0.0,100.0,Male
Rudolph,1914,739,7,732,0.9472259810554804,99.05277401894452,Male
Erwin,1914,360,0,360,0.0,100.0,Male
Loys,1914,9,0,9,0.0,100.0,Male
Wallace,1914,816,6,810,0.7352941176470588,99.26470588235294,Male
Gaspare,1914,7,0,7,0.0,100.0,Male
Watts,1914,6,0,6,0.0,100.0,Male
Hiroshi,1914,20,0,20,0.0,100.0,Male
Hubert,1914,932,0,932,0.0,100.0,Male
Elridge,1914,6,0,6,0.0,100.0,Male
Garret,1914,9,0,9,0.0,100.0,Male
Wyatt,1914,43,0,43,0.0,100.0,Male
Bliss,1914,13,0,13,0.0,100.0,Male
Royal,1914,125,0,125,0.0,100.0,Male
Burtis,1914,14,0,14,0.0,100.0,Male
Finnis,1914,5,0,5,0.0,100.0,Male
Gilmore,1914,32,0,32,0.0,100.0,Male
Salomon,1914,8,0,8,0.0,100.0,Male
Arlis,1914,10,0,10,0.0,100.0,Male
Ruppert,1914,5,0,5,0.0,100.0,Male
Edker,1914,5,0,5,0.0,100.0,Male
Lelon,1914,14,0,14,0.0,100.0,Male
Capers,1914,5,0,5,0.0,100.0,Male
Lansing,1914,6,0,6,0.0,100.0,Male
Searcy,1914,7,0,7,0.0,100.0,Male
Ruffin,1914,12,0,12,0.0,100.0,Male
Abram,1914,63,0,63,0.0,100.0,Male
Dickson,1914,6,0,6,0.0,100.0,Male
Christy,1914,25,0,25,0.0,100.0,Male
Britt,1914,13,0,13,0.0,100.0,Male
Nathanial,1914,21,0,21,0.0,100.0,Male
Remus,1914,6,0,6,0.0,100.0,Male
Solomon,1914,297,0,297,0.0,100.0,Male
Tucker,1914,10,0,10,0.0,100.0,Male
Estes,1914,10,0,10,0.0,100.0,Male
Pierson,1914,6,0,6,0.0,100.0,Male
Legrand,1914,10,0,10,0.0,100.0,Male
Fate,1914,27,0,27,0.0,100.0,Male
Caesar,1914,41,0,41,0.0,100.0,Male
Dink,1914,5,0,5,0.0,100.0,Male
Lambert,1914,61,0,61,0.0,100.0,Male
Dave,1914,267,0,267,0.0,100.0,Male
Barrett,1914,13,0,13,0.0,100.0,Male
Loman,1914,7,0,7,0.0,100.0,Male
Asberry,1914,8,0,8,0.0,100.0,Male
Custer,1914,6,0,6,0.0,100.0,Male
Eugune,1914,6,0,6,0.0,100.0,Male
Kenny,1914,7,0,7,0.0,100.0,Male
Gray,1914,12,0,12,0.0,100.0,Male
Vladimir,1914,13,0,13,0.0,100.0,Male
Savino,1914,8,0,8,0.0,100.0,Male
Leighton,1914,29,0,29,0.0,100.0,Male
Saunders,1914,5,0,5,0.0,100.0,Male
Carroll,1914,414,32,382,7.729468599033816,92.27053140096618,Male
Ewald,1914,39,0,39,0.0,100.0,Male
Montford,1914,5,0,5,0.0,100.0,Male
Waldo,1914,124,0,124,0.0,100.0,Male
Damian,1914,7,0,7,0.0,100.0,Male
Kirkwood,1914,5,0,5,0.0,100.0,Male
Warren,1914,1040,7,1033,0.6730769230769231,99.32692307692308,Male
Greely,1914,7,0,7,0.0,100.0,Male
Harrell,1914,21,0,21,0.0,100.0,Male
Ah,1914,8,0,8,0.0,100.0,Male
Audley,1914,10,0,10,0.0,100.0,Male
Delmont,1914,16,0,16,0.0,100.0,Male
Santiago,1914,53,0,53,0.0,100.0,Male
Delvin,1914,9,0,9,0.0,100.0,Male
Lorin,1914,49,0,49,0.0,100.0,Male
Aulden,1914,5,0,5,0.0,100.0,Male
Willey,1914,6,0,6,0.0,100.0,Male
Carmello,1914,14,0,14,0.0,100.0,Male
Merwin,1914,34,0,34,0.0,100.0,Male
Emit,1914,6,0,6,0.0,100.0,Male
Conrado,1914,11,0,11,0.0,100.0,Male
Cleve,1914,57,0,57,0.0,100.0,Male
Gasper,1914,26,0,26,0.0,100.0,Male
Bradley,1914,44,0,44,0.0,100.0,Male
Phillip,1914,537,0,537,0.0,100.0,Male
Silvio,1914,41,0,41,0.0,100.0,Male
Tommy,1914,195,14,181,7.179487179487179,92.82051282051282,Male
Rodman,1914,13,0,13,0.0,100.0,Male
Marsh,1914,6,0,6,0.0,100.0,Male
Whitney,1914,36,0,36,0.0,100.0,Male
Brewster,1914,10,0,10,0.0,100.0,Male
Salvator,1914,9,0,9,0.0,100.0,Male
Avery,1914,98,7,91,7.142857142857142,92.85714285714286,Male
Ames,1914,5,0,5,0.0,100.0,Male
Owens,1914,14,0,14,0.0,100.0,Male
Presley,1914,11,0,11,0.0,100.0,Male
Hudson,1914,24,0,24,0.0,100.0,Male
Lemar,1914,11,0,11,0.0,100.0,Male
Elby,1914,7,0,7,0.0,100.0,Male
Whitley,1914,5,0,5,0.0,100.0,Male
Arby,1914,5,0,5,0.0,100.0,Male
Erling,1914,30,0,30,0.0,100.0,Male
Houston,1914,106,0,106,0.0,100.0,Male
Harry,1914,6612,24,6588,0.3629764065335753,99.63702359346642,Male
Jarvis,1914,19,0,19,0.0,100.0,Male
Telesforo,1914,6,0,6,0.0,100.0,Male
Dorrance,1914,14,0,14,0.0,100.0,Male
Clayton,1914,569,6,563,1.054481546572935,98.94551845342706,Male
Levert,1914,7,0,7,0.0,100.0,Male
Douglass,1914,20,0,20,0.0,100.0,Male
Mathias,1914,24,0,24,0.0,100.0,Male
Blake,1914,20,0,20,0.0,100.0,Male
Fount,1914,6,0,6,0.0,100.0,Male
Maceo,1914,13,0,13,0.0,100.0,Male
Woodie,1914,38,11,27,28.94736842105264,71.05263157894737,Unisex
Tracy,1914,55,12,43,21.818181818181817,78.18181818181819,Unisex
Ether,1914,33,28,5,84.84848484848484,15.151515151515152,Unisex
Verlon,1914,14,6,8,42.85714285714285,57.14285714285714,Unisex
Romaine,1914,67,55,12,82.08955223880598,17.91044776119403,Unisex
Billie,1914,451,326,125,72.28381374722838,27.716186252771617,Unisex
Ivy,1914,180,128,52,71.11111111111111,28.88888888888889,Unisex
Lavaughn,1914,15,10,5,66.66666666666666,33.33333333333333,Unisex
Ellison,1914,28,6,22,21.428571428571427,78.57142857142857,Unisex
Lennis,1914,15,6,9,40.0,60.0,Unisex
Cola,1914,15,8,7,53.333333333333336,46.66666666666666,Unisex
Laurie,1914,46,28,18,60.86956521739131,39.130434782608695,Unisex
Clare,1914,244,169,75,69.26229508196722,30.737704918032787,Unisex
Nollie,1914,11,5,6,45.45454545454545,54.54545454545454,Unisex
Henri,1914,23,5,18,21.73913043478261,78.26086956521739,Unisex
Marcell,1914,15,5,10,33.33333333333333,66.66666666666666,Unisex
Ellie,1914,93,70,23,75.26881720430107,24.731182795698924,Unisex
Claudie,1914,116,60,56,51.72413793103448,48.27586206896552,Unisex
Courtney,1914,45,19,26,42.22222222222222,57.77777777777777,Unisex
Orie,1914,48,9,39,18.75,81.25,Unisex
Lovell,1914,45,13,32,28.88888888888889,71.11111111111111,Unisex
Othello,1914,19,6,13,31.57894736842105,68.42105263157895,Unisex
Allison,1914,60,11,49,18.33333333333333,81.66666666666667,Unisex
Loy,1914,59,13,46,22.033898305084744,77.96610169491525,Unisex
Ocie,1914,138,99,39,71.73913043478261,28.26086956521739,Unisex
Lynn,1914,277,45,232,16.24548736462094,83.75451263537906,Unisex
Cruz,1914,56,31,25,55.35714285714286,44.642857142857146,Unisex
Santos,1914,69,34,35,49.275362318840585,50.72463768115942,Unisex
Gayle,1914,83,55,28,66.26506024096386,33.734939759036145,Unisex
Hiawatha,1914,20,7,13,35.0,65.0,Unisex
Brownie,1914,30,19,11,63.33333333333333,36.66666666666666,Unisex
Iver,1914,32,9,23,28.125,71.875,Unisex
Cameron,1914,32,5,27,15.625,84.375,Unisex
Sunny,1914,18,13,5,72.22222222222221,27.77777777777778,Unisex
Onie,1914,42,32,10,76.19047619047619,23.809523809523807,Unisex
Guadalupe,1914,246,156,90,63.41463414634146,36.58536585365854,Unisex
Gay,1914,57,42,15,73.68421052631578,26.31578947368421,Unisex
Dee,1914,95,29,66,30.526315789473685,69.47368421052632,Unisex
Clemence,1914,35,13,22,37.142857142857146,62.85714285714285,Unisex
Ozell,1914,39,20,19,51.28205128205128,48.71794871794872,Unisex
Zell,1914,18,13,5,72.22222222222221,27.77777777777778,Unisex
Garnet,1914,191,158,33,82.72251308900523,17.277486910994764,Unisex
Ardell,1914,77,42,35,54.54545454545454,45.45454545454545,Unisex
Bernie,1914,77,24,53,31.16883116883117,68.83116883116884,Unisex
Juel,1914,18,8,10,44.44444444444444,55.55555555555556,Unisex
Kennie,1914,16,5,11,31.25,68.75,Unisex
Elgie,1914,23,8,15,34.78260869565217,65.21739130434783,Unisex
